ID,TEMPOS,TRATAMENTO EM EVIDENCIA,TRATAMENTO COMPARADO,VALUE,STD.ERROR,DF,T.VALUE,P.VALUE,SIGN.
206,12,CVET,CMET,3.97125771802574,0.711141387518455,137,5.58434340586411,1.21581063238416e-07,*
207,16,CVET,CMET,9.4139262433844,0.711141387518455,137,13.2377701658379,2.81084711559951e-26,*
208,0,CVET,CPET,3.02145323479362e-15,0.711141387518455,137,4.24873771633099e-15,0.999999999999997,SN
209,1,CVET,CPET,-37.5326032630318,0.711141387518455,137,-52.7779762530805,6.36917503423063e-93,*
210,2,CVET,CPET,-20.222842339725,0.711141387518455,137,-28.4371612940333,2.47384011491216e-59,*
211,3,CVET,CPET,-8.94994428446484,0.711141387518455,137,-12.5853233148135,1.28430891930015e-24,*
212,4,CVET,CPET,-4.09134802605433,0.711141387518455,137,-5.75321321169506,5.47440788708864e-08,*
213,6,CVET,CPET,-1.43925596513163,0.711141387518455,137,-2.02386753238192,0.0449281411824426,*
214,8,CVET,CPET,-2.33852682985951,0.711141387518455,137,-3.28841334635276,0.00128050273474985,*
215,12,CVET,CPET,-1.73429109862082,0.711141387518455,137,-2.43874302503004,0.0160183745001825,*
216,16,CVET,CPET,4.06956246726317,0.711141387518455,137,5.72257857395139,6.33334416451954e-08,*
217,0,CVET,MBET,2.70840895698013e-14,0.711141387518455,137,3.80853794268843e-14,0.99999999999997,SN
218,1,CVET,MBET,-32.8949853784016,0.711141387518455,137,-46.2566037580648,1.72314887353771e-85,*
219,2,CVET,MBET,-42.8635032353182,0.711141387518455,137,-60.2742351769055,1.68583354530094e-100,*
220,3,CVET,MBET,-32.1415013678529,0.711141387518455,137,-45.1970619794911,3.39501129364337e-84,*
221,4,CVET,MBET,-19.3803799654465,0.711141387518455,137,-27.2524990186197,3.52741549996981e-57,*
222,6,CVET,MBET,-10.7143788762895,0.711141387518455,137,-15.0664538224636,7.30356326156e-31,*
223,8,CVET,MBET,-10.5480862554274,0.711141387518455,137,-14.8326147803536,2.77351550231134e-30,*
224,12,CVET,MBET,-9.01865395964368,0.711141387518455,137,-12.6819421818697,7.28315386446215e-25,*
225,16,CVET,MBET,-3.70021266704453,0.711141387518455,137,-5.2032025304511,6.99357209673647e-07,*
226,0,CVET,MRET,1.40472816384363e-15,0.711141387518455,137,1.97531487900804e-15,0.999999999999998,SN
227,1,CVET,MRET,-54.7913229615688,0.711141387518455,137,-77.0470175456451,1.09323588571875e-114,*
228,2,CVET,MRET,-60.6247571655769,0.711141387518455,137,-85.2499351459889,1.38508961268541e-120,*
229,3,CVET,MRET,-30.8949176545761,0.711141387518455,137,-43.4441282659481,5.39449505130353e-82,*
230,4,CVET,MRET,-15.1492328405478,0.711141387518455,137,-21.3027016939787,2.5737430829853e-45,*
231,6,CVET,MRET,-6.94642434271092,0.711141387518455,137,-9.76799334792008,1.9868572595975e-17,*
232,8,CVET,MRET,-6.29222317412847,0.711141387518455,137,-8.84806212177487,3.98670681437311e-15,*
233,12,CVET,MRET,-4.37155602949243,0.711141387518455,137,-6.14723894041251,8.08919595583957e-09,*
234,16,CVET,MRET,3.35822661989481,0.711141387518455,137,4.72230512642981,5.69948630341621e-06,*
235,0,CVET,PPET,-6.65457504337136e-15,0.711141387518455,137,-9.35759774380825e-15,0.999999999999993,SN
236,1,CVET,PPET,-57.0114865115056,0.711141387518455,137,-80.1689896160431,5.32487294540656e-117,*
237,2,CVET,PPET,-84.8856357675529,0.711141387518455,137,-119.365343175657,2.41652961711998e-140,*
238,3,CVET,PPET,-77.2805214554457,0.711141387518455,137,-108.671106494192,8.1255553474642e-135,*
239,4,CVET,PPET,-52.0606516220315,0.711141387518455,137,-73.2071744603396,1.02041085212829e-111,*
240,6,CVET,PPET,-11.4958716532305,0.711141387518455,137,-16.1653812518853,1.4865744369954e-33,*
241,8,CVET,PPET,-4.57965675033324,0.711141387518455,137,-6.43986812005705,1.87387905492651e-09,*
242,12,CVET,PPET,-2.00336822175244,0.711141387518455,137,-2.81711661972486,0.0055625581507754,*
243,16,CVET,PPET,2.37444913642892,0.711141387518455,137,3.33892693928927,0.00108344771213906,*
244,0,CVET,QTET,-3.0972878788544e-15,0.711141387518455,137,-4.35537564430396e-15,0.999999999999997,SN
